Age,Breed1,Breed2,Gender,Color1,Color2,MaturitySize,Vaccinated,FurLength,Dewormed,Sterilized,Health,Quantity,AdoptionSpeed,AdoptionSpeedBinary
1,266,0,3,1,2,2,2,1,2,2,1,4,1,0
12,109,0,1,3,0,3,1,3,1,2,1,1,1,0
4,307,0,2,2,0,3,3,2,3,2,1,1,4,1
3,103,307,1,5,6,3,2,1,2,2,1,1,2,0
2,307,0,2,2,5,2,2,2,2,2,1,3,4,1
36,307,0,2,5,0,3,1,1,1,3,1,1,4,1
1,266,0,1,1,0,2,2,1,2,2,1,1,3,1
6,266,0,2,4,7,2,2,3,2,2,1,1,4,1
4,307,0,3,2,3,2,1,1,1,2,1,3,2,0
8,266,0,1,3,4,2,1,1,1,1,1,1,4,1
11,243,299,1,4,5,2,2,2,1,2,1,1,3,1
36,205,0,2,2,5,1,1,2,1,1,1,1,1,0
1,266,0,2,1,6,1,2,1,2,2,1,1,1,0
3,103,307,2,1,2,2,2,2,1,2,1,1,2,0
4,307,0,2,1,2,2,3,2,3,3,1,2,4,1
12,304,264,2,5,7,2,1,3,1,1,1,1,2,0
1,307,0,2,2,0,2,2,2,2,2,1,1,2,0
5,307,0,2,2,5,2,2,2,1,2,1,1,4,1
1,307,0,2,5,0,2,1,1,1,2,1,1,3,1
3,266,0,2,2,5,2,2,1,2,2,1,5,2,0
2,307,0,2,2,0,2,1,2,1,2,1,1,2,0
2,307,0,3,2,7,1,1,1,1,2,1,3,2,0
1,307,307,3,1,2,1,2,1,2,2,1,5,2,0
12,306,265,2,1,7,2,3,2,3,3,1,1,3,1
4,265,0,1,3,0,1,2,2,2,2,1,1,1,0
1,307,307,1,1,2,2,1,2,1,2,1,1,1,0
32,179,0,2,2,0,1,1,1,1,1,1,1,0,0
24,292,0,2,4,6,3,1,1,1,1,1,1,1,0
2,265,266,3,1,2,2,2,2,2,2,1,9,4,1
5,307,128,2,1,2,2,1,1,1,2,1,1,2,0
4,307,0,2,5,0,2,1,1,1,2,1,1,1,0
8,306,306,2,1,7,2,2,2,1,2,1,1,2,0
1,307,0,3,1,5,3,2,1,2,1,1,4,1,0
3,307,0,2,3,0,2,1,1,1,1,1,1,3,1
3,265,266,3,1,5,3,1,2,1,2,1,2,2,0
3,307,0,1,2,7,2,1,2,1,2,1,1,3,1
2,307,0,2,5,7,2,2,1,2,2,1,1,2,0
2,307,0,2,1,2,2,2,1,2,2,1,1,4,1
4,128,307,1,5,0,2,2,1,1,2,1,1,1,0
1,307,307,1,2,0,2,2,1,2,2,1,1,3,1
3,266,285,1,4,7,3,1,2,1,2,1,1,1,0
12,283,0,3,1,5,2,3,1,3,3,1,4,1,0
3,307,307,2,2,7,2,1,2,1,2,1,1,3,1
3,307,0,3,1,2,2,2,3,2,2,1,5,3,1
3,178,0,1,1,7,2,1,2,1,2,1,1,1,0
24,189,0,1,1,3,3,1,1,1,1,1,1,1,0
36,97,218,3,1,2,2,1,1,1,1,1,2,3,1
8,213,189,2,1,2,2,3,1,1,2,1,1,2,0
10,265,0,2,1,4,2,1,2,1,1,1,1,4,1
2,307,0,2,2,7,2,1,3,1,2,1,1,1,0
1,266,0,3,1,2,1,2,1,2,2,1,5,3,1
2,307,307,1,1,2,3,2,2,1,2,1,1,4,1
2,218,307,2,1,2,2,2,1,1,2,1,2,3,1
5,266,0,1,4,7,2,2,1,2,2,1,1,2,0
5,254,265,2,3,6,2,2,2,2,2,1,1,4,1
4,266,0,3,1,0,2,2,1,2,2,1,2,4,1
42,15,0,2,1,2,2,1,2,3,3,1,1,4,1
3,299,0,3,2,3,2,2,1,2,2,1,3,1,0
3,307,0,2,2,0,2,1,1,1,2,1,1,4,1
3,307,0,2,1,0,1,1,1,1,2,1,1,4,1
6,179,0,1,1,0,2,3,1,3,3,1,1,1,0
2,265,0,1,5,0,1,3,2,3,3,1,1,4,1
14,307,0,2,1,0,2,1,1,1,1,1,1,4,1
24,307,0,2,2,0,2,2,1,2,2,1,1,4,1
4,265,0,2,3,7,2,2,2,2,2,1,1,1,0
2,189,307,2,1,0,2,2,1,2,2,1,1,3,1
2,266,0,2,1,7,2,2,1,1,2,1,1,2,0
3,266,0,2,1,0,2,2,1,2,2,1,1,3,1
7,268,266,1,7,0,2,1,1,1,2,1,2,1,0
6,307,0,2,2,0,2,1,1,1,1,1,1,4,1
36,254,0,2,1,3,2,1,1,1,2,1,1,4,1
3,266,0,1,4,0,2,3,1,1,2,1,1,4,1
17,307,0,1,1,7,2,1,1,1,1,1,1,4,1
4,266,0,1,2,7,2,2,1,1,2,1,1,1,0
1,307,0,1,2,0,1,2,1,1,2,1,2,4,1
19,141,0,1,2,0,3,1,1,1,1,1,1,4,1
84,218,307,2,1,5,2,1,3,1,1,1,2,3,1
4,307,0,1,2,0,3,1,2,1,2,1,1,2,0
1,264,0,2,1,7,3,2,3,1,3,1,1,1,0
2,307,307,1,1,0,1,3,1,3,3,1,1,1,0
2,307,0,2,2,7,2,2,1,2,2,1,1,2,0
2,307,0,1,1,0,2,2,2,2,2,1,1,1,0
4,266,0,1,1,2,3,2,1,2,2,1,1,2,0
1,307,307,2,3,5,1,2,2,2,2,1,3,4,1
17,265,0,3,3,0,3,1,2,1,1,1,2,4,1
1,265,266,2,2,7,2,2,2,2,2,1,3,0,0
96,109,0,2,2,7,2,1,3,1,2,1,1,3,1
12,117,307,2,2,0,2,2,1,1,1,1,1,4,1
2,307,307,1,1,2,2,2,1,2,2,1,1,2,0
2,264,0,1,1,7,2,2,2,2,2,1,1,4,1
6,179,0,1,2,0,1,1,2,1,2,1,1,1,0
2,307,0,3,1,5,2,1,1,1,2,1,7,4,1
1,299,0,3,1,2,1,2,1,2,2,1,4,1,0
2,307,0,2,1,2,1,2,1,2,2,1,5,2,0
2,285,266,1,1,7,2,2,2,2,2,1,1,3,1
1,266,0,1,1,2,3,2,2,2,2,1,3,4,1
24,99,0,2,7,0,2,1,3,1,1,1,1,1,0
12,307,0,1,2,4,2,3,2,3,3,1,1,4,1
8,265,0,3,3,4,2,2,2,1,2,1,4,3,1
2,307,0,2,2,7,2,3,2,3,2,1,1,2,0
3,307,0,2,2,0,2,1,2,1,2,1,1,2,0
2,266,0,2,7,0,1,2,1,1,2,1,1,3,1
1,307,0,1,2,0,2,2,1,2,2,1,1,1,0
21,265,0,3,1,2,2,1,1,1,2,1,8,4,1
2,307,0,2,1,2,2,2,1,1,2,1,1,1,0
2,266,0,1,1,2,1,2,1,1,2,1,2,1,0
84,69,0,2,5,0,2,1,2,1,2,1,1,2,0
1,307,0,1,1,7,2,3,2,3,2,1,1,3,1
2,276,264,2,1,7,2,2,3,1,2,1,1,1,0
2,218,307,3,1,2,2,2,1,1,2,1,8,2,0
1,307,307,3,5,0,2,2,2,2,2,1,2,2,0
12,307,307,2,5,7,2,3,1,3,3,1,1,4,1
1,307,0,1,2,0,2,3,1,1,2,1,1,2,0
2,307,218,2,1,2,2,2,1,2,2,1,1,2,0
12,75,0,1,1,2,2,3,2,3,3,1,1,2,0
2,307,0,2,5,7,3,1,1,1,2,1,1,2,0
3,266,0,2,6,7,2,2,1,2,2,1,1,2,0
2,307,0,1,5,0,2,2,1,2,2,1,1,2,0
3,307,0,2,2,0,2,3,1,3,2,1,1,3,1
2,265,0,2,6,0,2,1,2,1,2,1,1,3,1
1,307,0,3,1,2,2,2,2,2,2,1,7,1,0
1,266,0,3,2,7,1,3,1,3,3,1,4,4,1
2,307,0,1,1,0,2,2,2,2,2,1,1,4,1
8,128,307,2,2,7,2,1,1,1,1,1,1,3,1
2,265,0,2,6,0,2,2,1,2,2,1,1,1,0
2,292,0,2,2,7,1,2,1,1,2,1,1,1,0
3,307,0,2,1,2,2,1,2,1,2,1,1,2,0
5,299,0,1,1,6,2,1,1,1,2,1,1,1,0
24,292,266,2,2,5,1,1,1,3,1,1,1,1,0
1,264,0,1,1,2,1,2,2,2,2,1,1,1,0
2,307,0,1,7,0,1,1,1,1,2,1,1,4,1
12,266,0,2,1,2,2,1,1,1,2,1,1,4,1
2,189,0,1,1,0,3,2,2,2,2,1,1,0,0
2,266,0,1,7,0,1,1,1,1,2,1,1,2,0
2,307,0,1,1,2,2,2,1,1,2,1,1,1,0
108,307,0,1,1,2,2,3,2,3,3,1,1,4,1
1,266,265,3,1,6,2,2,1,2,2,1,5,1,0
2,266,0,1,2,7,1,2,1,2,2,1,1,2,0
1,307,0,2,1,2,2,2,2,2,3,1,4,4,1
48,307,307,1,1,2,2,1,2,1,1,1,1,2,0
11,307,0,1,1,7,2,1,1,1,1,1,1,3,1
2,266,0,2,1,7,1,2,1,2,2,1,1,4,1
10,152,0,1,1,2,1,1,1,1,1,1,2,1,0
48,307,307,2,2,0,2,3,1,3,1,1,1,4,1
3,266,0,1,5,0,2,1,1,1,1,1,1,3,1
14,292,285,3,1,3,1,3,1,1,1,1,5,4,1
60,292,0,2,2,0,3,1,1,1,1,1,1,4,1
3,93,307,1,7,0,2,2,1,1,3,1,1,4,1
1,307,307,2,7,0,3,2,1,1,2,1,3,3,1
5,264,0,1,4,0,2,2,3,1,2,1,1,3,1
3,307,307,2,2,7,2,3,1,1,3,1,1,4,1
2,307,0,1,1,2,2,2,1,2,2,1,1,4,1
4,103,307,3,1,2,2,2,1,1,2,1,2,3,1
3,78,76,2,1,7,3,1,1,1,2,1,1,1,0
2,266,0,2,2,4,2,2,1,1,1,1,1,4,1
4,299,0,2,1,3,2,1,1,1,2,1,1,4,1
3,307,0,2,1,2,1,3,1,3,3,1,1,2,0
2,241,0,3,1,2,1,2,1,2,2,1,3,4,1
20,307,78,1,1,2,2,1,1,1,1,1,1,3,1
1,265,0,3,1,2,2,2,2,2,2,1,2,1,0
2,307,0,2,2,7,2,2,1,1,2,1,1,3,1
1,307,0,3,1,2,1,2,1,2,2,1,4,3,1
5,265,0,1,4,7,2,2,2,2,2,1,1,1,0
2,266,0,3,4,5,1,1,1,1,2,1,4,4,1
1,307,0,2,1,2,2,2,1,2,2,1,1,1,0
4,307,0,2,7,0,1,1,1,1,3,1,1,2,0
5,307,0,3,1,2,2,2,1,2,2,1,4,4,1
12,266,0,2,5,6,1,1,1,1,1,1,1,1,0
12,218,307,1,1,0,2,3,2,3,3,1,1,2,0
5,307,0,2,2,3,2,1,1,1,3,1,1,4,1
12,307,0,1,1,2,2,2,2,2,2,1,1,4,1
3,141,307,2,1,2,3,1,2,1,2,1,1,3,1
2,266,0,3,1,5,2,1,2,1,1,1,2,4,1
108,264,266,2,1,2,3,3,3,3,3,1,2,4,1
2,307,0,2,1,2,1,3,1,3,2,1,1,4,1
15,266,0,1,4,7,3,1,1,1,1,1,1,1,0
2,72,307,2,1,2,1,2,1,1,2,1,1,3,1
3,266,292,2,1,4,1,2,1,2,2,1,1,4,1
15,307,0,1,5,7,2,1,1,1,1,1,1,3,1
5,109,141,3,5,0,2,1,1,1,2,1,2,3,1
24,307,0,1,2,0,2,1,1,1,1,1,1,4,1
3,266,0,2,1,6,2,1,1,1,2,1,1,1,0
5,266,292,1,1,2,2,2,2,1,2,1,1,4,1
1,307,0,2,1,7,1,2,1,2,2,1,1,2,0
3,292,299,3,2,7,2,2,1,2,2,1,3,2,0
84,179,0,2,2,0,2,1,2,1,3,1,1,3,1
3,307,307,2,7,0,1,3,1,3,3,1,2,3,1
3,307,187,2,1,3,3,1,2,1,2,1,1,1,0
2,307,0,1,2,7,2,1,1,1,2,1,5,4,1
5,307,0,2,2,0,2,2,2,2,2,1,1,4,1
60,299,0,1,1,2,4,1,2,1,1,1,3,4,1
1,266,0,2,4,7,1,2,1,1,2,1,1,4,1
24,141,307,1,1,2,2,3,2,3,3,1,1,4,1
18,285,264,2,1,4,2,1,3,1,1,1,1,3,1
96,231,307,2,7,0,1,3,2,3,3,1,1,4,1
2,265,292,3,5,6,2,2,2,2,2,1,5,1,0
1,307,0,2,2,0,2,2,1,1,2,1,1,2,0
3,307,0,2,1,2,2,1,1,1,2,1,2,3,1
6,266,0,1,1,0,2,1,1,1,2,1,1,2,0
12,195,0,1,5,6,2,1,2,1,3,1,1,1,0
1,266,289,2,6,0,2,1,1,1,3,1,4,3,1
4,103,213,1,1,2,3,3,2,3,3,1,1,1,0
4,266,0,3,1,2,2,2,1,2,2,1,4,2,0
96,111,0,2,1,2,3,3,1,3,3,1,1,1,0
7,105,307,2,1,0,2,3,2,3,1,1,1,3,1
24,75,0,1,1,2,1,2,1,2,2,1,1,1,0
4,307,0,3,2,5,2,2,1,2,2,1,2,4,1
1,70,5,2,2,0,1,2,1,1,2,1,1,0,0
3,307,0,1,1,2,2,2,2,2,2,1,1,4,1
1,307,0,1,1,2,2,2,3,2,2,1,1,2,0
2,266,0,1,3,6,1,2,1,1,2,1,3,1,0
2,247,265,2,1,2,1,2,2,2,2,1,3,0,0
4,307,0,1,2,0,2,1,2,1,2,1,1,0,0
0,299,0,2,2,6,2,2,1,2,2,1,1,2,0
12,75,307,2,3,4,1,3,1,3,3,1,1,2,0
24,195,0,2,6,7,1,3,2,3,3,1,1,3,1
3,292,0,2,7,0,2,1,1,1,2,1,1,2,0
8,265,0,1,6,7,2,2,2,2,2,1,1,4,1
2,266,266,1,1,7,2,2,1,2,2,1,1,1,0
2,266,0,1,4,7,2,2,1,1,2,1,1,1,0
60,307,0,1,2,0,2,3,2,1,1,1,1,4,1
3,264,0,2,1,0,2,2,3,1,2,1,1,1,0
2,266,266,3,1,2,2,2,1,2,3,1,2,2,0
24,182,0,1,5,0,2,2,1,1,1,1,1,1,0
2,307,0,2,5,0,2,2,1,1,2,1,1,2,0
2,266,0,1,1,6,1,3,1,3,3,1,1,1,0
12,266,0,1,2,7,2,3,1,3,3,1,1,4,1
24,285,285,2,5,0,2,3,3,3,2,1,1,1,0
1,307,0,3,1,2,2,1,1,1,2,1,8,3,1
6,289,0,1,6,0,2,2,2,1,2,1,1,2,0
2,307,0,3,1,2,2,2,2,2,2,1,4,4,1
2,218,307,2,1,2,2,3,2,3,2,1,1,3,1
36,307,0,2,2,0,2,1,1,1,1,1,1,4,1
5,307,0,3,1,2,1,2,1,2,2,1,4,4,1
12,266,0,2,7,0,2,3,1,3,3,1,1,1,0
2,266,0,3,1,2,1,1,1,1,1,1,5,4,1
4,266,0,1,2,3,2,2,2,2,2,1,1,1,0
8,266,299,2,6,7,2,2,1,2,1,1,1,2,0
1,307,0,3,2,0,1,2,1,2,2,1,5,4,1
2,141,307,2,2,0,2,3,2,3,2,1,1,2,0
12,266,0,1,1,7,2,2,1,1,1,1,1,2,0
1,254,266,2,1,2,1,2,1,2,2,1,1,4,1
18,266,0,2,1,2,1,1,1,1,1,1,1,2,0
2,266,0,2,1,2,1,2,1,2,2,1,2,2,0
36,189,307,2,1,0,3,3,1,3,3,1,1,4,1
12,307,0,1,3,5,2,2,2,2,2,1,1,4,1
2,307,0,1,2,0,2,2,2,2,2,1,1,4,1
24,307,0,2,2,0,1,2,1,2,2,1,1,4,1
3,307,0,2,1,0,1,2,1,2,2,1,1,3,1
1,285,0,3,7,0,1,2,2,2,2,1,5,1,0
1,307,307,2,1,2,2,1,1,1,2,1,1,2,0
1,265,0,1,1,2,1,2,2,2,2,1,1,2,0
21,266,0,2,1,0,1,1,1,1,1,1,1,2,0
36,307,0,2,2,3,2,3,1,3,3,1,1,4,1
36,266,0,2,1,2,2,1,2,1,1,1,1,4,1
3,265,0,2,6,7,2,2,2,2,2,1,1,4,1
2,307,0,3,1,2,2,3,1,3,3,1,2,3,1
24,179,0,3,2,5,1,1,2,1,1,1,2,3,1
24,307,0,1,1,4,2,2,1,2,2,1,1,3,1
2,307,0,1,1,2,3,3,1,3,2,1,1,2,0
2,307,39,2,2,7,2,2,1,2,2,1,1,2,0
4,266,0,2,7,0,1,2,1,1,2,1,2,4,1
2,307,0,2,5,7,2,2,1,2,2,1,1,3,1
3,307,0,2,1,7,2,1,2,1,2,1,2,2,0
72,218,218,1,5,7,1,3,2,3,3,1,1,2,0
4,266,0,2,1,6,1,2,1,1,2,1,1,1,0
1,307,307,3,2,7,3,2,2,2,2,1,2,2,0
36,307,0,1,2,5,2,1,2,1,1,1,1,4,1
9,247,285,2,1,2,2,2,2,2,2,1,1,2,0
2,265,266,3,4,5,2,2,2,2,2,1,2,2,0
8,268,0,2,1,6,2,3,1,2,1,1,2,4,1
2,307,0,2,2,7,2,1,2,1,1,1,1,1,0
2,307,0,2,1,2,2,2,2,2,2,1,1,2,0
12,266,0,1,1,0,3,1,1,1,1,1,1,4,1
30,307,307,1,2,7,2,1,1,1,2,1,1,4,1
4,265,0,2,1,2,3,2,2,2,2,1,1,0,0
7,299,0,2,1,4,2,2,2,2,2,1,1,4,1
3,266,0,1,1,7,2,1,1,1,2,1,1,4,1
2,307,0,1,5,7,3,1,1,1,2,1,1,1,0
2,266,299,1,2,0,1,2,1,2,2,1,1,2,0
5,20,0,2,2,7,2,1,2,1,2,1,1,1,0
1,266,0,2,1,7,1,2,1,1,2,1,1,4,1
1,307,0,1,1,0,2,2,1,1,2,1,1,2,0
50,307,307,2,5,7,2,2,2,2,2,1,1,4,1
5,307,307,3,1,6,2,3,1,3,3,1,2,4,1
1,307,0,2,1,2,2,2,3,2,2,1,1,1,0
24,307,0,2,2,5,2,1,3,1,1,1,1,2,0
48,205,0,1,5,7,1,1,3,1,1,1,1,2,0
2,307,307,2,2,0,2,2,2,1,2,1,1,2,0
60,179,0,1,5,0,1,3,2,3,3,1,1,1,0
1,195,0,1,7,0,1,2,1,1,2,1,1,1,0
12,266,0,2,1,7,2,1,1,1,1,1,1,0,0
4,307,0,2,2,0,2,1,1,1,1,1,1,4,1
5,266,0,1,4,0,2,1,1,1,1,1,1,3,1
12,249,0,1,6,7,2,3,2,3,3,1,1,1,0
24,178,307,1,4,7,1,3,2,3,3,1,1,2,0
4,266,0,1,1,7,1,1,1,1,2,1,1,1,0
12,307,0,2,2,0,2,1,1,1,1,1,1,3,1
16,266,0,2,2,0,2,1,1,3,3,1,4,1,0
1,307,0,2,5,0,2,2,1,1,2,1,1,3,1
1,307,141,2,5,0,2,3,2,3,2,1,1,2,0
2,307,307,2,7,0,2,2,2,2,2,1,1,4,1
6,276,285,2,2,4,2,1,2,1,2,1,1,0,0
1,307,307,1,5,0,2,1,1,1,1,1,1,4,1
24,103,103,2,1,2,3,1,2,1,1,1,1,1,0
5,307,0,1,1,7,2,1,1,1,2,1,1,2,0
2,141,307,2,1,7,3,2,1,2,2,1,1,3,1
6,307,0,2,7,0,2,1,1,1,2,1,1,2,0
36,307,0,2,2,4,1,3,2,3,3,1,1,4,1
3,266,299,2,2,6,2,2,1,2,2,1,1,2,0
1,307,0,2,1,2,2,1,1,1,1,1,3,4,1
12,307,0,2,3,0,2,1,1,1,1,1,1,4,1
18,266,0,2,7,0,2,2,1,2,2,1,1,2,0
2,299,0,2,2,7,2,2,1,1,2,1,1,3,1
48,307,0,2,5,0,2,1,1,1,1,1,1,4,1
108,141,307,2,2,5,2,1,2,1,1,1,1,3,1
4,307,0,1,5,7,2,2,1,2,2,1,2,2,0
36,307,0,1,5,0,2,1,2,1,2,1,1,4,1
4,265,0,1,7,0,2,1,2,1,2,1,1,3,1
3,307,0,2,2,7,2,1,1,1,1,1,1,3,1
3,307,0,1,2,0,2,2,1,1,2,1,1,2,0
4,20,0,1,1,2,2,1,1,1,2,1,1,3,1
2,307,307,2,2,0,2,1,2,1,2,1,1,1,0
2,266,0,2,1,4,2,2,1,1,2,1,1,2,0
3,141,307,2,7,0,2,1,1,1,2,1,1,2,0
4,265,0,1,3,7,1,3,2,1,2,1,1,2,0
48,266,243,1,7,0,1,1,1,1,1,1,1,3,1
1,307,307,2,2,0,2,2,1,2,2,1,1,4,1
18,266,0,2,1,2,1,1,1,1,1,1,1,2,0
1,307,0,3,2,4,2,2,1,2,2,1,4,2,0
3,307,0,2,7,0,2,1,1,1,3,1,1,4,1
4,266,0,1,3,0,2,1,1,1,1,1,1,2,0
7,307,0,2,2,0,2,1,1,1,1,1,1,3,1
11,141,0,1,5,0,3,1,2,1,2,1,1,3,1
1,265,0,1,1,6,1,2,2,2,2,1,1,1,0
6,266,0,2,3,4,3,1,1,1,2,1,1,3,1
2,266,0,2,1,7,1,2,1,1,2,1,1,3,1
2,266,0,2,1,2,2,2,1,1,3,1,1,3,1
3,266,0,3,2,4,1,3,1,3,2,1,5,4,1
14,265,0,2,2,0,2,2,3,1,3,1,1,4,1
60,109,307,1,2,4,2,1,2,1,1,1,1,3,1
3,307,0,1,1,0,2,1,1,1,2,1,1,2,0
2,266,0,3,1,2,2,1,1,1,2,1,4,1,0
6,277,0,2,2,7,1,2,1,2,2,1,1,4,1
1,307,0,2,7,0,2,2,2,2,2,1,1,2,0
2,299,266,2,1,2,2,2,1,1,2,1,1,1,0
2,306,266,2,1,7,1,2,1,1,2,1,1,0,0
2,265,0,2,5,7,2,1,2,1,2,1,1,3,1
24,307,0,1,7,0,3,1,1,1,1,1,1,4,1
3,266,0,1,2,6,1,1,1,1,1,1,1,3,1
1,307,307,2,2,7,2,2,2,1,2,1,1,1,0
3,202,307,2,5,6,2,2,1,1,2,1,1,3,1
4,265,265,2,1,2,2,2,1,2,2,1,2,4,1
4,307,0,1,1,2,2,1,1,1,3,1,1,1,0
2,300,249,2,1,5,1,3,2,3,3,1,1,1,0
2,307,0,2,1,7,2,1,1,1,2,1,1,3,1
1,266,266,1,1,7,2,2,1,2,2,1,1,2,0
48,60,0,2,1,0,1,3,1,3,2,1,1,1,0
3,299,265,2,1,2,2,2,2,1,2,1,1,2,0
2,266,0,2,6,0,2,1,1,1,2,1,1,2,0
48,307,0,1,2,0,1,1,1,1,2,1,1,4,1
2,307,0,2,1,7,2,1,3,1,2,1,1,1,0
5,266,0,2,2,3,2,1,1,1,1,1,1,4,1
2,285,0,2,3,0,3,2,3,1,2,1,1,2,0
2,266,0,3,1,0,2,2,2,2,2,1,4,2,0
12,292,0,3,2,0,2,3,1,1,2,1,6,1,0
8,307,0,2,2,7,2,2,2,2,2,1,1,3,1
84,109,0,1,3,0,3,1,3,1,1,1,1,1,0
24,141,0,2,1,0,3,3,1,1,1,1,1,2,0
24,307,189,1,1,2,2,1,1,1,2,1,1,2,0
77,195,0,1,6,0,2,1,1,1,1,1,1,2,0
4,307,0,2,2,0,1,2,1,2,2,1,2,4,1
3,265,0,2,2,4,2,2,2,2,2,1,3,4,1
2,265,0,2,2,0,1,2,2,2,2,1,1,1,0
2,307,0,2,1,2,2,2,2,2,2,1,8,1,0
12,266,0,2,1,0,1,1,1,1,1,1,1,4,1
2,307,0,1,7,0,2,2,1,2,2,1,1,2,0
3,265,0,1,1,2,2,2,2,1,2,1,2,2,0
2,307,0,1,1,2,2,2,1,1,2,1,1,1,0
6,266,0,2,6,7,2,2,1,2,2,1,1,1,0
9,128,307,2,1,2,2,1,1,1,1,1,1,2,0
24,307,0,2,2,5,2,1,2,1,1,1,2,4,1
4,265,278,3,7,0,3,1,2,1,1,1,2,4,1
3,307,0,2,7,0,3,2,1,2,2,1,1,3,1
3,307,0,1,2,7,2,1,2,1,2,1,1,1,0
3,307,0,2,1,0,2,2,1,1,2,1,1,4,1
1,265,0,1,1,7,1,2,2,2,2,1,1,1,0
12,182,307,2,5,0,1,1,1,1,1,1,1,2,0
2,307,0,2,2,3,2,2,1,1,2,1,9,4,1
10,266,0,2,6,7,2,2,1,2,2,1,1,2,0
24,39,0,1,1,7,2,2,3,1,1,1,1,1,0
8,244,300,2,1,2,2,2,1,2,1,1,1,2,0
1,307,307,1,2,6,1,2,2,2,3,1,1,2,0
1,307,0,3,2,7,1,2,1,2,2,1,5,4,1
1,266,0,3,4,7,2,2,1,2,2,1,9,3,1
8,189,307,2,1,2,3,1,1,2,2,1,1,2,0
12,179,307,2,1,0,1,3,2,3,2,1,1,1,0
36,307,0,2,1,2,2,2,1,1,1,1,1,4,1
1,307,0,3,1,5,2,2,1,2,2,1,6,2,0
12,264,264,1,3,0,2,1,3,3,3,1,1,1,0
2,307,0,2,1,2,2,2,2,2,2,1,1,4,1
1,307,0,2,4,7,2,2,2,2,2,1,1,2,0
2,307,0,2,1,7,2,2,1,2,2,1,1,4,1
12,307,0,1,1,7,2,1,1,1,1,1,1,4,1
10,264,285,2,1,6,3,2,3,2,2,1,1,1,0
1,292,266,2,6,0,2,2,2,2,2,1,1,2,0
2,266,0,3,3,6,1,2,1,1,2,1,2,3,1
2,299,266,3,1,7,2,2,1,2,2,1,7,2,0
2,141,307,3,1,0,2,2,2,1,2,1,2,1,0
2,307,0,2,1,2,2,2,2,2,2,1,3,4,1
2,307,141,2,1,7,2,2,2,2,2,1,1,4,1
2,307,0,1,2,3,2,2,1,2,2,1,1,0,0
36,205,218,2,1,6,1,1,3,1,2,1,1,1,0
9,264,0,2,7,0,2,1,2,1,1,1,1,1,0
12,307,0,1,2,0,3,2,1,1,1,1,1,1,0
5,265,0,1,1,0,2,2,2,1,3,1,1,4,1
2,307,0,2,2,0,1,2,1,3,3,1,1,3,1
2,307,0,2,1,2,2,2,1,2,2,1,1,4,1
2,269,0,1,2,7,2,1,2,1,2,1,1,1,0
2,265,266,1,1,7,1,2,2,2,2,1,1,2,0
3,306,247,1,1,2,2,2,1,2,3,1,2,4,1
12,307,0,2,7,0,2,1,2,1,1,1,1,1,0
12,307,0,1,1,2,3,3,1,3,2,1,1,3,1
1,307,0,2,1,2,2,2,1,1,2,1,1,3,1
2,266,266,3,1,4,2,2,1,2,2,1,3,4,1
24,307,0,2,2,7,2,1,2,1,1,1,1,4,1
3,307,0,2,2,5,2,2,1,2,2,1,1,2,0
2,307,0,2,2,0,2,2,1,2,2,1,1,1,0
4,266,0,2,1,4,1,2,1,2,2,1,1,4,1
2,307,0,2,1,2,2,3,2,3,2,1,1,3,1
1,266,0,3,1,5,2,2,1,2,2,1,2,3,1
2,307,0,3,1,2,2,2,2,2,3,1,7,4,1
1,307,307,3,1,2,2,2,2,2,2,1,3,4,1
2,307,0,2,2,3,2,2,2,2,2,1,1,4,1
2,307,0,3,2,0,2,2,1,2,2,1,2,1,0
1,307,307,1,7,0,3,2,1,1,2,1,1,1,0
2,266,0,1,1,0,1,3,1,3,3,1,1,1,0
60,213,69,1,3,5,2,1,2,1,2,1,1,4,1
1,307,0,3,1,2,2,2,2,2,2,1,7,3,1
2,292,265,1,3,4,1,2,2,2,2,1,1,2,0
24,292,265,2,2,5,2,1,2,1,1,1,1,2,0
3,266,0,1,2,7,2,2,1,1,2,1,1,3,1
3,266,0,1,2,6,1,2,1,2,2,1,1,3,1
5,307,0,2,2,7,2,1,1,1,1,1,1,3,1
1,307,0,3,3,5,2,2,1,1,2,1,2,4,1
2,247,247,2,1,3,2,2,1,1,2,1,1,2,0
1,265,0,1,1,6,1,2,2,2,2,1,3,1,0
1,141,307,3,1,2,2,2,1,1,2,1,5,2,0
3,307,0,2,1,2,2,1,1,1,2,1,1,4,1
72,231,0,1,7,0,2,1,2,1,1,1,1,2,0
2,265,0,1,2,6,3,2,2,2,2,1,1,2,0
1,265,0,2,1,7,1,2,1,2,2,1,1,3,1
6,109,0,2,3,0,3,1,3,1,2,1,1,1,0
7,103,189,2,1,2,2,1,2,1,2,1,1,1,0
1,250,0,1,1,2,2,2,2,1,2,1,2,4,1
1,307,0,2,1,2,2,1,2,1,2,1,4,2,0
6,307,0,2,1,2,2,1,1,1,1,1,1,3,1
4,307,307,2,1,2,2,1,2,1,2,1,2,2,0
1,266,0,2,6,0,1,2,1,1,2,1,1,4,1
8,266,0,2,2,7,2,3,1,3,1,1,1,3,1
3,307,0,2,2,0,2,2,1,2,2,1,3,4,1
4,292,0,2,2,7,1,2,1,2,2,1,1,3,1
108,307,0,1,1,2,3,3,1,3,3,1,1,4,1
